length,index,label,estimator,prefix_mode,L0,Lnm,Lm,score
32,440,0,cosine_similarity,no_prefix,-9.7142149402738962,-9.51828872750567,-9.6794190691949584,-9.7142149402738962
32,440,0,cosine_similarity,nonmember_prefix,-9.7142149402738962,-9.51828872750567,-9.6794190691949584,0.97983097821359288
32,440,0,cosine_similarity,member_nonmember_contrast,-9.7142149402738962,-9.51828872750567,-9.6794190691949584,-0.016587067784681452
32,440,0,semantic_kernel,no_prefix,-63.573523121009799,-62.704347069592743,-63.509314133639286,-63.573523121009799
32,440,0,semantic_kernel,nonmember_prefix,-63.573523121009799,-62.704347069592743,-63.509314133639286,0.98632801819457738
32,440,0,semantic_kernel,member_nonmember_contrast,-63.573523121009799,-62.704347069592743,-63.509314133639286,-0.012661986067915715
32,441,1,exact_match,no_prefix,-122.00774735865785,-134.77254726638483,-130.70943511131875,-122.00774735865785
32,441,1,exact_match,nonmember_prefix,-122.00774735865785,-134.77254726638483,-130.70943511131875,1.1046228635809754
32,441,1,exact_match,member_nonmember_contrast,-122.00774735865785,-134.77254726638483,-130.70943511131875,0.033302083212158863
32,441,1,cosine_similarity,no_prefix,-8.3535303032429535,-8.2591502103535621,-7.986072111586255,-8.3535303032429535
32,441,1,cosine_similarity,nonmember_prefix,-8.3535303032429535,-8.2591502103535621,-7.986072111586255,0.98870177165063355
32,441,1,cosine_similarity,member_nonmember_contrast,-8.3535303032429535,-8.2591502103535621,-7.986072111586255,0.032690142832341743
32,441,1,semantic_kernel,no_prefix,-50.940098307018118,-49.546326987556178,-48.347703521818239,-50.940098307018118
32,441,1,semantic_kernel,nonmember_prefix,-50.940098307018118,-49.546326987556178,-48.347703521818239,0.9726390139441502
32,441,1,semantic_kernel,member_nonmember_contrast,-50.940098307018118,-49.546326987556178,-48.347703521818239,0.023530057961682452
32,442,0,exact_match,no_prefix,-230.66708783037032,-235.63418742273319,-242.36229912992775,-230.66708783037032
32,442,0,exact_match,nonmember_prefix,-230.66708783037032,-235.63418742273319,-242.36229912992775,1.0215336294357504
32,442,0,exact_match,member_nonmember_contrast,-230.66708783037032,-235.63418742273319,-242.36229912992775,-0.029168061080921636
32,442,0,cosine_similarity,no_prefix,-9.6715540674627682,-8.7892903078708322,-9.2323144275854307,-9.6715540674627682
32,442,0,cosine_similarity,nonmember_prefix,-9.6715540674627682,-8.7892903078708322,-9.2323144275854307,0.90877745671090593
32,442,0,cosine_similarity,member_nonmember_contrast,-9.6715540674627682,-8.7892903078708322,-9.2323144275854307,-0.045806921682320832
32,442,0,semantic_kernel,no_prefix,-65.588287922496292,-60.571148887890786,-63.387664407632855,-65.588287922496292
32,442,0,semantic_kernel,nonmember_prefix,-65.588287922496292,-60.571148887890786,-63.387664407632855,0.9235055648878332
32,442,0,semantic_kernel,member_nonmember_contrast,-65.588287922496292,-60.571148887890786,-63.387664407632855,-0.042942354633044556
32,443,1,exact_match,no_prefix,-178.88033783755046,-180.85855912903224,-162.1560993436556,-178.88033783755046
32,443,1,exact_match,nonmember_prefix,-178.88033783755046,-180.85855912903224,-162.1560993436556,1.0110589085161406
32,443,1,exact_match,member_nonmember_contrast,-178.88033783755046,-180.85855912903224,-162.1560993436556,0.10455290956774253
32,443,1,cosine_similarity,no_prefix,-7.6070403706185861,-7.7859982167752237,-7.1683866853651681,-7.6070403706185861
32,443,1,cosine_similarity,nonmember_prefix,-7.6070403706185861,-7.7859982167752237,-7.1683866853651681,1.0235252920239315
32,443,1,cosine_similarity,member_nonmember_contrast,-7.6070403706185861,-7.7859982167752237,-7.1683866853651681,0.081189464143705203
32,443,1,semantic_kernel,no_prefix,-49.064854068584367,-50.310094956297718,-46.612489948979814,-49.064854068584367
32,443,1,semantic_kernel,nonmember_prefix,-49.064854068584367,-50.310094956297718,-46.612489948979814,1.0253794882579843
32,443,1,semantic_kernel,member_nonmember_contrast,-49.064854068584367,-50.310094956297718,-46.612489948979814,0.07536158167614801
32,444,0,exact_match,no_prefix,-229.2641312585672,-194.88354528304706,-243.46167627428014,-229.2641312585672
32,444,0,exact_match,nonmember_prefix,-229.2641312585672,-194.88354528304706,-243.46167627428014,0.85003940308156944
32,444,0,exact_match,member_nonmember_contrast,-229.2641312585672,-194.88354528304706,-243.46167627428014,-0.21188718324388042
32,444,0,cosine_similarity,no_prefix,-8.2978618178726489,-8.0027002878071425,-8.5102330750738613,-8.2978618178726489
32,444,0,cosine_similarity,nonmember_prefix,-8.2978618178726489,-8.0027002878071425,-8.5102330750738613,0.96442920639751295
32,444,0,cosine_similarity,member_nonmember_contrast,-8.2978618178726489,-8.0027002878071425,-8.5102330750738613,-0.061164285258830296
32,444,0,semantic_kernel,no_prefix,-55.287605863837555,-49.440997653203851,-55.800734159760076,-55.287605863837555
32,444,0,semantic_kernel,nonmember_prefix,-55.287605863837555,-49.440997653203851,-55.800734159760076,0.89425101486519887
32,444,0,semantic_kernel,member_nonmember_contrast,-55.287605863837555,-49.440997653203851,-55.800734159760076,-0.11503005795221082
32,445,1,exact_match,no_prefix,-207.43756618511361,-210.11403492997505,-187.46054935349767,-207.43756618511361
32,445,1,exact_match,nonmember_prefix,-207.43756618511361,-210.11403492997505,-187.46054935349767,1.0129025267413376
32,445,1,exact_match,member_nonmember_contrast,-207.43756618511361,-210.11403492997505,-187.46054935349767,0.10920628309079664
32,445,1,cosine_similarity,no_prefix,-8.925344138553637,-9.0661897900784219,-8.5916097864836498,-8.925344138553637
32,445,1,cosine_similarity,nonmember_prefix,-8.925344138553637,-9.0661897900784219,-8.5916097864836498,1.0157804169047546
32,445,1,cosine_similarity,member_nonmember_contrast,-8.925344138553637,-9.0661897900784219,-8.5916097864836498,0.053172179831676304
32,445,1,semantic_kernel,no_prefix,-60.984204729701382,-62.339741517759052,-57.391276732892358,-60.984204729701382
32,445,1,semantic_kernel,nonmember_prefix,-60.984204729701382,-62.339741517759052,-57.391276732892358,1.0222276701658368
32,445,1,semantic_kernel,member_nonmember_contrast,-60.984204729701382,-62.339741517759052,-57.391276732892358,0.081143384697720311
32,446,0,exact_match,no_prefix,-127.5145974297329,-74.364793986695304,-112.22664369498135,-127.5145974297329
32,446,0,exact_match,nonmember_prefix,-127.5145974297329,-74.364793986695304,-112.22664369498135,0.58318651735283977
32,446,0,exact_match,member_nonmember_contrast,-127.5145974297329,-74.364793986695304,-112.22664369498135,-0.29692168952774106
32,446,0,cosine_similarity,no_prefix,-7.1833037997697122,-7.2882156204268087,-6.891410427575047,-7.1833037997697122
32,446,0,cosine_similarity,nonmember_prefix,-7.1833037997697122,-7.2882156204268087,-6.891410427575047,1.0146049538737956
32,446,0,cosine_similarity,member_nonmember_contrast,-7.1833037997697122,-7.2882156204268087,-6.891410427575047,0.055239929134625047
32,446,0,semantic_kernel,no_prefix,-43.4893724769043,-44.024731888347219,-42.389694776823632,-43.4893724769043
32,446,0,semantic_kernel,nonmember_prefix,-43.4893724769043,-44.024731888347219,-42.389694776823632,1.0123101204030303
32,446,0,semantic_kernel,member_nonmember_contrast,-43.4893724769043,-44.024731888347219,-42.389694776823632,0.037596245206616835
32,447,1,exact_match,no_prefix,-213.65814573515135,-208.7001439873479,-204.65240316620086,-213.65814573515135
32,447,1,exact_match,nonmember_prefix,-213.65814573515135,-208.7001439873479,-204.65240316620086,0.97679469822812492
32,447,1,exact_match,member_nonmember_contrast,-213.65814573515135,-208.7001439873479,-204.65240316620086,0.018944940326144112
32,447,1,cosine_similarity,no_prefix,-7.6032539571729911,-7.3053559035265181,-6.4413036915803277,-7.6032539571729911
32,447,1,cosine_similarity,nonmember_prefix,-7.6032539571729911,-7.3053559035265181,-6.4413036915803277,0.96081966282798792
32,447,1,cosine_similarity,member_nonmember_contrast,-7.6032539571729911,-7.3053559035265181,-6.4413036915803277,0.11364242425850242
32,447,1,semantic_kernel,no_prefix,-49.953994176505198,-47.56163381425182,-43.292343569543462,-49.953994176505198
32,447,1,semantic_kernel,nonmember_prefix,-49.953994176505198,-47.56163381425182,-43.292343569543462,0.95210872720607043
32,447,1,semantic_kernel,member_nonmember_contrast,-49.953994176505198,-47.56163381425182,-43.292343569543462,0.085464442134966026
32,448,0,exact_match,no_prefix,-204.11203790405668,-181.59507969035289,-200.94081118934324,-204.11203790405668
32,448,0,exact_match,nonmember_prefix,-204.11203790405668,-181.59507969035289,-200.94081118934324,0.88968334036090546
32,448,0,exact_match,member_nonmember_contrast,-204.11203790405668,-181.59507969035289,-200.94081118934324,-0.0947799634830154
32,448,0,cosine_similarity,no_prefix,-8.993839468510231,-8.1268280091702625,-8.5207385650564973,-8.993839468510231
32,448,0,cosine_similarity,nonmember_prefix,-8.993839468510231,-8.1268280091702625,-8.5207385650564973,0.9035994068633757
32,448,0,cosine_similarity,member_nonmember_contrast,-8.993839468510231,-8.1268280091702625,-8.5207385650564973,-0.043797819303470785
32,448,0,semantic_kernel,no_prefix,-59.756714701527009,-52.435586508959275,-54.671066799301443,-59.756714701527009
32,448,0,semantic_kernel,nonmember_prefix,-59.756714701527009,-52.435586508959275,-54.671066799301443,0.87748442615804223
32,448,0,semantic_kernel,member_nonmember_contrast,-59.756714701527009,-52.435586508959275,-54.671066799301443,-0.037409691973662708
32,449,1,exact_match,no_prefix,-164.90916902587622,-170.56269318440116,-151.8542015227809,-164.90916902587622
32,449,1,exact_match,nonmember_prefix,-164.90916902587622,-170.56269318440116,-151.8542015227809,1.0342826550635145
32,449,1,exact_match,member_nonmember_contrast,-164.90916902587622,-170.56269318440116,-151.8542015227809,0.11344724961099446
32,449,1,cosine_similarity,no_prefix,-7.9977633501313612,-8.3198457920142683,-7.8459789727607712,-7.9977633501313612
32,449,1,cosine_similarity,nonmember_prefix,-7.9977633501313612,-8.3198457920142683,-7.8459789727607712,1.040271564409019
32,449,1,cosine_similarity,member_nonmember_contrast,-7.9977633501313612,-8.3198457920142683,-7.8459789727607712,0.059249917571731356
32,449,1,semantic_kernel,no_prefix,-48.773622230920466,-53.109156496470007,-48.778812771428818,-48.773622230920466
32,449,1,semantic_kernel,nonmember_prefix,-48.773622230920466,-53.109156496470007,-48.778812771428818,1.0888909633371662
32,449,1,semantic_kernel,member_nonmember_contrast,-48.773622230920466,-53.109156496470007,-48.778812771428818,0.088784542278591103
32,450,0,exact_match,no_prefix,-188.59280144339201,-150.96746852991916,-198.58230497928594,-188.59280144339201
32,450,0,exact_match,nonmember_prefix,-188.59280144339201,-150.96746852991916,-198.58230497928594,0.80049433156775895
32,450,0,exact_match,member_nonmember_contrast,-188.59280144339201,-150.96746852991916,-198.58230497928594,-0.25247430487774392
32,450,0,cosine_similarity,no_prefix,-8.8750067877406416,-8.0975988320710055,-8.3490393236827565,-8.8750067877406416
32,450,0,cosine_similarity,nonmember_prefix,-8.8750067877406416,-8.0975988320710055,-8.3490393236827565,0.91240480438353055
32,450,0,cosine_similarity,member_nonmember_contrast,-8.8750067877406416,-8.0975988320710055,-8.3490393236827565,-0.028331301330278929
32,450,0,semantic_kernel,no_prefix,-55.830180423585929,-49.134980140120589,-52.750075072175903,-55.830180423585929
32,450,0,semantic_kernel,nonmember_prefix,-55.830180423585929,-49.134980140120589,-52.750075072175903,0.88007919314126204
32,450,0,semantic_kernel,member_nonmember_contrast,-55.830180423585929,-49.134980140120589,-52.750075072175903,-0.064751625458263545
32,451,1,exact_match,no_prefix,-204.20533797602459,-205.63810384250769,-214.03675387822759,-204.20533797602459
32,451,1,exact_match,nonmember_prefix,-204.20533797602459,-205.63810384250769,-214.03675387822759,1.007016299772983
32,451,1,exact_match,member_nonmember_contrast,-204.20533797602459,-205.63810384250769,-214.03675387822759,-0.04112845491191796
32,451,1,cosine_similarity,no_prefix,-8.6529240561488603,-8.7930990799745121,-8.2431533366816883,-8.6529240561488603
32,451,1,cosine_similarity,nonmember_prefix,-8.6529240561488603,-8.7930990799745121,-8.2431533366816883,1.0161997288911881
32,451,1,cosine_similarity,member_nonmember_contrast,-8.6529240561488603,-8.7930990799745121,-8.2431533366816883,0.063556058012785466
32,451,1,semantic_kernel,no_prefix,-59.476467938926007,-60.012816466775497,-55.174863279694108,-59.476467938926007
32,451,1,semantic_kernel,nonmember_prefix,-59.476467938926007,-60.012816466775497,-55.174863279694108,1.0090178274944008
32,451,1,semantic_kernel,member_nonmember_contrast,-59.476467938926007,-60.012816466775497,-55.174863279694108,0.081342308222628293
32,452,0,exact_match,no_prefix,-232.13481534707591,-185.01754179259365,-216.369981604537,-232.13481534707591
32,452,0,exact_match,nonmember_prefix,-232.13481534707591,-185.01754179259365,-216.369981604537,0.79702625181821618
32,452,0,exact_match,member_nonmember_contrast,-232.13481534707591,-185.01754179259365,-216.369981604537,-0.13506134254384383
32,452,0,cosine_similarity,no_prefix,-10.345889719522551,-9.835426173654529,-9.7746558588715509,-10.345889719522551
32,452,0,cosine_similarity,nonmember_prefix,-10.345889719522551,-9.835426173654529,-9.7746558588715509,0.95066025642001728
32,452,0,cosine_similarity,member_nonmember_contrast,-10.345889719522551,-9.835426173654529,-9.7746558588715509,0.0058738606761200417
32,452,0,semantic_kernel,no_prefix,-70.275561376363257,-66.052655121989247,-66.910646196645573,-70.275561376363257
32,452,0,semantic_kernel,nonmember_prefix,-70.275561376363257,-66.052655121989247,-66.910646196645573,0.93990932022928875
32,452,0,semantic_kernel,member_nonmember_contrast,-70.275561376363257,-66.052655121989247,-66.910646196645573,-0.012208953693892593
32,453,1,exact_match,no_prefix,-169.04979525085167,-180.02901556334942,-177.28255776384711,-169.04979525085167
32,453,1,exact_match,nonmember_prefix,-169.04979525085167,-180.02901556334942,-177.28255776384711,1.0649466643612657
32,453,1,exact_match,member_nonmember_contrast,-169.04979525085167,-180.02901556334942,-177.28255776384711,0.016246442626131914
32,453,1,cosine_similarity,no_prefix,-8.6389550534502426,-8.5643042716108795,-8.5676200411694357,-8.6389550534502426
32,453,1,cosine_similarity,nonmember_prefix,-8.6389550534502426,-8.5643042716108795,-8.5676200411694357,0.99135881812354731
32,453,1,cosine_similarity,member_nonmember_contrast,-8.6389550534502426,-8.5643042716108795,-8.5676200411694357,-0.00038381604465367733
32,453,1,semantic_kernel,no_prefix,-57.466573485722854,-56.723335168358538,-56.990558946283812,-57.466573485722854
32,453,1,semantic_kernel,nonmember_prefix,-57.466573485722854,-56.723335168358538,-56.990558946283812,0.98706659763612026
32,453,1,semantic_kernel,member_nonmember_contrast,-57.466573485722854,-56.723335168358538,-56.990558946283812,-0.0046500732811512371
32,454,0,exact_match,no_prefix,-201.49805440683653,-177.65282294738444,-202.20135795451716,-201.49805440683653
32,454,0,exact_match,nonmember_prefix,-201.49805440683653,-177.65282294738444,-202.20135795451716,0.88166023969984764
32,454,0,exact_match,member_nonmember_contrast,-201.49805440683653,-177.65282294738444,-202.20135795451716,-0.12183013418862983
32,454,0,cosine_similarity,no_prefix,-8.1852969644489892,-7.4792581496822406,-7.8736511415802983,-8.1852969644489892
32,454,0,cosine_similarity,nonmember_prefix,-8.1852969644489892,-7.4792581496822406,-7.8736511415802983,0.91374304220930891
32,454,0,cosine_similarity,member_nonmember_contrast,-8.1852969644489892,-7.4792581496822406,-7.8736511415802983,-0.048183101188755365
32,454,0,semantic_kernel,no_prefix,-52.658101932607138,-45.962169396938812,-52.620501290621689,-52.658101932607138
32,454,0,semantic_kernel,nonmember_prefix,-52.658101932607138,-45.962169396938812,-52.620501290621689,0.87284136172933258
32,454,0,semantic_kernel,member_nonmember_contrast,-52.658101932607138,-45.962169396938812,-52.620501290621689,-0.12644458591014807
32,455,1,exact_match,no_prefix,-157.00864720718661,-154.63457479625961,-157.87978651812156,-157.00864720718661
32,455,1,exact_match,nonmember_prefix,-157.00864720718661,-154.63457479625961,-157.87978651812156,0.98487935248690983
32,455,1,exact_match,member_nonmember_contrast,-157.00864720718661,-154.63457479625961,-157.87978651812156,-0.020668999953738911
32,455,1,cosine_similarity,no_prefix,-6.9831456226155346,-6.9797723325055001,-7.2101033442597986,-6.9831456226155346
32,455,1,cosine_similarity,nonmember_prefix,-6.9831456226155346,-6.9797723325055001,-7.2101033442597986,0.99951693831228294
32,455,1,cosine_similarity,member_nonmember_contrast,-6.9831456226155346,-6.9797723325055001,-7.2101033442597986,-0.032983847710171064
32,455,1,semantic_kernel,no_prefix,-43.259780035510133,-44.025897358952392,-44.768154125598834,-43.259780035510133
32,455,1,semantic_kernel,nonmember_prefix,-43.259780035510133,-44.025897358952392,-44.768154125598834,1.0177096906829712
32,455,1,semantic_kernel,member_nonmember_contrast,-43.259780035510133,-44.025897358952392,-44.768154125598834,-0.017158126232661247
32,456,0,exact_match,no_prefix,-152.70819416713886,-167.92649967628856,-183.37386175720718,-152.70819416713886
32,456,0,exact_match,nonmember_prefix,-152.70819416713886,-167.92649967628856,-183.37386175720718,1.0996561159808707
32,456,0,exact_match,member_nonmember_contrast,-152.70819416713886,-167.92649967628856,-183.37386175720718,-0.10115607852720405
32,456,0,cosine_similarity,no_prefix,-8.4910983838834682,-8.7065268795440023,-8.7796225006784816,-8.4910983838834682
32,456,0,cosine_similarity,nonmember_prefix,-8.4910983838834682,-8.7065268795440023,-8.7796225006784816,1.0253710987578979
32,456,0,cosine_similarity,member_nonmember_contrast,-8.4910983838834682,-8.7065268795440023,-8.7796225006784816,-0.0086085000820645876
32,456,0,semantic_kernel,no_prefix,-52.983723695073031,-53.997127639425244,-55.49612669338314,-52.983723695073031
32,456,0,semantic_kernel,nonmember_prefix,-52.983723695073031,-53.997127639425244,-55.49612669338314,1.0191267029509752
32,456,0,semantic_kernel,member_nonmember_contrast,-52.983723695073031,-53.997127639425244,-55.49612669338314,-0.028291689398517828
32,457,1,exact_match,no_prefix,-161.47862973167511,-163.35995399385203,-152.45063951233914,-161.47862973167511
32,457,1,exact_match,nonmember_prefix,-161.47862973167511,-163.35995399385203,-152.45063951233914,1.0116506082897969
32,457,1,exact_match,member_nonmember_contrast,-161.47862973167511,-163.35995399385203,-152.45063951233914,0.067558874506432345
32,457,1,cosine_similarity,no_prefix,-7.5939020529964019,-7.6883796419764643,-7.4558248698865945,-7.5939020529964019
32,457,1,cosine_similarity,nonmember_prefix,-7.5939020529964019,-7.6883796419764643,-7.4558248698865945,1.0124412440825179
32,457,1,cosine_similarity,member_nonmember_contrast,-7.5939020529964019,-7.6883796419764643,-7.4558248698865945,0.030623883540624321
32,457,1,semantic_kernel,no_prefix,-48.000412805175323,-48.795192994590224,-49.780001338384608,-48.000412805175323
32,457,1,semantic_kernel,nonmember_prefix,-48.000412805175323,-48.795192994590224,-49.780001338384608,1.0165577782141326
32,457,1,semantic_kernel,member_nonmember_contrast,-48.000412805175323,-48.795192994590224,-49.780001338384608,-0.020516664050193416
32,458,0,exact_match,no_prefix,-188.95584127515573,-197.17292664277588,-183.86350494714813,-188.95584127515573
32,458,0,exact_match,nonmember_prefix,-188.95584127515573,-197.17292664277588,-183.86350494714813,1.0434868025892594
32,458,0,exact_match,member_nonmember_contrast,-188.95584127515573,-197.17292664277588,-183.86350494714813,0.070436677722212848
32,458,0,cosine_similarity,no_prefix,-9.528398065167007,-9.1850943127465943,-9.186601031491719,-9.528398065167007
32,458,0,cosine_similarity,nonmember_prefix,-9.528398065167007,-9.1850943127465943,-9.186601031491719,0.96397046491210003
32,458,0,cosine_similarity,member_nonmember_contrast,-9.528398065167007,-9.1850943127465943,-9.186601031491719,-0.00015812928204929577
32,458,0,semantic_kernel,no_prefix,-60.69807908694785,-57.476661731544581,-58.192666402887951,-60.69807908694785
32,458,0,semantic_kernel,nonmember_prefix,-60.69807908694785,-57.476661731544581,-58.192666402887951,0.94692719433857697
32,458,0,semantic_kernel,member_nonmember_contrast,-60.69807908694785,-57.476661731544581,-58.192666402887951,-0.011796166898753398
32,459,1,exact_match,no_prefix,-269.71424084310718,-259.69317025157522,-266.54992953015585,-269.71424084310718
32,459,1,exact_match,nonmember_prefix,-269.71424084310718,-259.69317025157522,-266.54992953015585,0.96284560073577574
32,459,1,exact_match,member_nonmember_contrast,-269.71424084310718,-259.69317025157522,-266.54992953015585,-0.025422310876677824
32,459,1,cosine_similarity,no_prefix,-9.4973974081991237,-9.3899608839503337,-8.8139639260091851,-9.4973974081991237
32,459,1,cosine_similarity,nonmember_prefix,-9.4973974081991237,-9.3899608839503337,-8.8139639260091851,0.98868779312572097
32,459,1,cosine_similarity,member_nonmember_contrast,-9.4973974081991237,-9.3899608839503337,-8.8139639260091851,0.060647873642087374
32,459,1,semantic_kernel,no_prefix,-65.546345762223922,-65.270602649040868,-61.971610659426581,-65.546345762223922
32,459,1,semantic_kernel,nonmember_prefix,-65.546345762223922,-65.270602649040868,-61.971610659426581,0.99579315810856428
32,459,1,semantic_kernel,member_nonmember_contrast,-65.546345762223922,-65.270602649040868,-61.971610659426581,0.050330677496221034
32,460,0,exact_match,no_prefix,-98.437764152842107,-94.052692712764824,-91.155838170032482,-98.437764152842107
32,460,0,exact_match,nonmember_prefix,-98.437764152842107,-94.052692712764824,-91.155838170032482,0.95545336205250786
32,460,0,exact_match,member_nonmember_contrast,-98.437764152842107,-94.052692712764824,-91.155838170032482,0.029428284639160036
32,460,0,cosine_similarity,no_prefix,-4.9881142060716011,-6.8382800938204085,-6.3024143793514984,-4.9881142060716011
32,460,0,cosine_similarity,nonmember_prefix,-4.9881142060716011,-6.8382800938204085,-6.3024143793514984,1.3709149011658073
32,460,0,cosine_similarity,member_nonmember_contrast,-4.9881142060716011,-6.8382800938204085,-6.3024143793514984,0.10742851753808022
32,460,0,semantic_kernel,no_prefix,-30.845211800727377,-40.238825250978877,-37.278460657100283,-30.845211800727377
32,460,0,semantic_kernel,nonmember_prefix,-30.845211800727377,-40.238825250978877,-37.278460657100283,1.3045404100622835
32,460,0,semantic_kernel,member_nonmember_contrast,-30.845211800727377,-40.238825250978877,-37.278460657100283,0.09597485058633265
32,461,1,exact_match,no_prefix,-169.94755361823792,-153.62427352432198,-168.3839922449088,-169.94755361823792
32,461,1,exact_match,nonmember_prefix,-169.94755361823792,-153.62427352432198,-168.3839922449088,0.90395107345538039
32,461,1,exact_match,member_nonmember_contrast,-169.94755361823792,-153.62427352432198,-168.3839922449088,-0.086848668347073402
32,461,1,cosine_similarity,no_prefix,-8.2746243436149047,-8.4647757852582224,-8.1555209531182289,-8.2746243436149047
32,461,1,cosine_similarity,nonmember_prefix,-8.2746243436149047,-8.4647757852582224,-8.1555209531182289,1.0229800693961471
32,461,1,cosine_similarity,member_nonmember_contrast,-8.2746243436149047,-8.4647757852582224,-8.1555209531182289,0.037373881797864252
32,461,1,semantic_kernel,no_prefix,-53.686215371175386,-54.20668455478814,-52.141942288586812,-53.686215371175386
32,461,1,semantic_kernel,nonmember_prefix,-53.686215371175386,-54.20668455478814,-52.141942288586812,1.0096946521563186
32,461,1,semantic_kernel,member_nonmember_contrast,-53.686215371175386,-54.20668455478814,-52.141942288586812,0.038459449076939538
32,462,0,exact_match,no_prefix,-121.80222671914717,-152.20138073995969,-133.58365057328024,-121.80222671914717
32,462,0,exact_match,nonmember_prefix,-121.80222671914717,-152.20138073995969,-133.58365057328024,1.2495779826004922
32,462,0,exact_match,member_nonmember_contrast,-121.80222671914717,-152.20138073995969,-133.58365057328024,0.15285213306985268
32,462,0,cosine_similarity,no_prefix,-7.6479713802520592,-7.9927074929781394,-7.5126146747252784,-7.6479713802520592
32,462,0,cosine_similarity,nonmember_prefix,-7.6479713802520592,-7.9927074929781394,-7.5126146747252784,1.0450754972248233
32,462,0,cosine_similarity,member_nonmember_contrast,-7.6479713802520592,-7.9927074929781394,-7.5126146747252784,0.062773877461481595
32,462,0,semantic_kernel,no_prefix,-46.833592622575978,-49.824867432573228,-46.943564442607702,-46.833592622575978
32,462,0,semantic_kernel,nonmember_prefix,-46.833592622575978,-49.824867432573228,-46.943564442607702,1.0638702828993587
32,462,0,semantic_kernel,member_nonmember_contrast,-46.833592622575978,-49.824867432573228,-46.943564442607702,0.061522143158767702
32,463,1,exact_match,no_prefix,-57.68677197723229,-99.270728242314107,-74.989624180758668,-57.68677197723229
32,463,1,exact_match,nonmember_prefix,-57.68677197723229,-99.270728242314107,-74.989624180758668,1.7208577432880816
32,463,1,exact_match,member_nonmember_contrast,-57.68677197723229,-99.270728242314107,-74.989624180758668,0.42091285799695399
32,463,1,cosine_similarity,no_prefix,-4.0421021485788176,-6.0194482018032147,-4.7762296519739493,-4.0421021485788176
32,463,1,cosine_similarity,nonmember_prefix,-4.0421021485788176,-6.0194482018032147,-4.7762296519739493,1.4891875515614126
32,463,1,cosine_similarity,member_nonmember_contrast,-4.0421021485788176,-6.0194482018032147,-4.7762296519739493,0.30756732614151638
32,463,1,semantic_kernel,no_prefix,-22.148644981994824,-34.42843878386855,-26.813173241464703,-22.148644981994824
32,463,1,semantic_kernel,nonmember_prefix,-22.148644981994824,-34.42843878386855,-26.813173241464703,1.5544264135280632
32,463,1,semantic_kernel,member_nonmember_contrast,-22.148644981994824,-34.42843878386855,-26.813173241464703,0.34382534681442062
32,464,0,exact_match,no_prefix,-176.89282606147802,-129.28837126399614,-184.88659622174032,-176.89282606147802
32,464,0,exact_match,nonmember_prefix,-176.89282606147802,-129.28837126399614,-184.88659622174032,0.73088532837992404
32,464,0,exact_match,member_nonmember_contrast,-176.89282606147802,-129.28837126399614,-184.88659622174032,-0.31430457749836255
32,464,0,cosine_similarity,no_prefix,-8.9317152031862399,-8.5926566613502029,-8.5050271208973385,-8.9317152031862399
32,464,0,cosine_similarity,nonmember_prefix,-8.9317152031862399,-8.5926566613502029,-8.5050271208973385,0.96203880955417342
32,464,0,cosine_similarity,member_nonmember_contrast,-8.9317152031862399,-8.5926566613502029,-8.5050271208973385,0.0098110540315486158
32,464,0,semantic_kernel,no_prefix,-57.636253475433428,-53.009826663576497,-52.86562896674068,-57.636253475433428
32,464,0,semantic_kernel,nonmember_prefix,-57.636253475433428,-53.009826663576497,-52.86562896674068,0.91973061167431924
32,464,0,semantic_kernel,member_nonmember_contrast,-57.636253475433428,-53.009826663576497,-52.86562896674068,0.0025018575660418264
32,465,1,exact_match,no_prefix,-185.14923072664288,-184.61271809133157,-184.3753244659554,-185.14923072664288
32,465,1,exact_match,nonmember_prefix,-185.14923072664288,-184.61271809133157,-184.3753244659554,0.99710226916306544
32,465,1,exact_match,member_nonmember_contrast,-185.14923072664288,-184.61271809133157,-184.3753244659554,0.0012821745164399996
32,465,1,cosine_similarity,no_prefix,-9.3859303394988594,-9.3432948840812404,-9.4747911017852733,-9.3859303394988594
32,465,1,cosine_similarity,nonmember_prefix,-9.3859303394988594,-9.3432948840812404,-9.4747911017852733,0.99545751418607953
32,465,1,cosine_similarity,member_nonmember_contrast,-9.3859303394988594,-9.3432948840812404,-9.4747911017852733,-0.014009929005189464
32,465,1,semantic_kernel,no_prefix,-59.364890003461994,-58.065541237397213,-57.94795927257011,-59.364890003461994
32,465,1,semantic_kernel,nonmember_prefix,-59.364890003461994,-58.065541237397213,-57.94795927257011,0.97811250444515252
32,465,1,semantic_kernel,member_nonmember_contrast,-59.364890003461994,-58.065541237397213,-57.94795927257011,0.0019806650836924986
32,466,0,exact_match,no_prefix,-194.78324319254438,-167.06074425686131,-180.5026171968299,-194.78324319254438
32,466,0,exact_match,nonmember_prefix,-194.78324319254438,-167.06074425686131,-180.5026171968299,0.85767513426050102
32,466,0,exact_match,member_nonmember_contrast,-194.78324319254438,-167.06074425686131,-180.5026171968299,-0.069009390744568411
32,466,0,cosine_similarity,no_prefix,-9.2785344073697065,-9.2097643150953452,-9.0870878017227525,-9.2785344073697065
32,466,0,cosine_similarity,nonmember_prefix,-9.2785344073697065,-9.2097643150953452,-9.0870878017227525,0.99258825917380455
32,466,0,cosine_similarity,member_nonmember_contrast,-9.2785344073697065,-9.2097643150953452,-9.0870878017227525,0.013221539953028983
