status,benchmark,model,data,split,sub_dataset,num_shots,tau,gamma,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.5,63.0,62.8,8.0,26.5,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p5,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p5.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.6,63.8,62.4,10.6,25.7,32.7,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p6,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p6_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p6.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.7,64.4,61.5,12.4,23.9,30.1,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p7_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p7.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.75,64.7,62.4,12.4,22.1,29.2,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p75.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.8,64.8,62.4,11.5,22.1,28.3,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p8.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.9,64.2,61.5,11.5,22.1,30.1,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p02_gamma_0p9.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.4,62.5,62.8,0.9,22.1,33.6,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p4,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p4_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p4.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.5,63.4,62.4,5.3,28.3,32.7,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p5,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p5.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.6,64.2,62.4,10.6,19.5,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p6,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p6_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p6.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.7,65.1,62.8,12.4,22.1,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p7_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p7.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.75,65.2,62.8,12.4,21.2,31.0,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p75.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.8,65.6,63.3,12.4,22.1,30.1,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p8.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.9,65.0,61.1,12.4,22.1,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p025_gamma_0p9.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.4,62.5,62.8,0.9,23.0,35.4,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p4,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p4_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p4.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.5,63.4,62.4,1.8,26.5,33.6,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p5,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p5.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.6,64.4,62.4,9.7,18.6,32.7,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p6,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p6_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p6.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.7,65.4,61.9,12.4,17.7,31.0,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p7_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p7.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.75,65.8,62.4,12.4,21.2,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p75.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.8,66.1,62.8,12.4,21.2,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p8.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.9,66.3,62.4,12.4,22.1,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p03_gamma_0p9.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.4,61.5,61.9,1.8,25.7,30.1,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p4,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p4_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p4.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.5,62.1,62.4,1.8,19.5,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p5,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p5.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.6,62.9,61.9,8.8,14.2,31.9,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p6,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p6_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p6.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.7,63.4,59.7,11.5,12.4,29.2,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p7_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p7.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.75,63.8,61.1,11.5,16.8,26.5,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p75.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.8,63.8,60.2,11.5,20.4,24.8,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p8.log
ok,wikimia25,claude-haiku-4-5-20251001,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.9,62.9,60.2,11.5,17.7,27.4,wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7,simmia_out/WikiMIA-25/paper_subset/claude-haiku-4-5-20251001/7/wpmia_wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_065623_wikimia25_haiku_wpmia_refine/wikimia25_claude-haiku-4-5-20251001_paper_subset_7_tau_0p04_gamma_0p9.log
