status,model,data,sub_dataset,length,tau,gamma,num_shots,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.03,0.75,7,55.9,58.2,1.0,9.6,20.2,wpmia_len128_tau_0p03_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p03_gamma_0p75.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.03,1.0,7,56.7,57.2,1.0,15.4,19.2,wpmia_len128_tau_0p03_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p03_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p03_gamma_1p0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,0,7,49.1,53.4,0.0,3.8,9.6,wpmia_len128_tau_0p05_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p05_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,0.25,7,51.5,54.8,1.9,4.8,6.7,wpmia_len128_tau_0p05_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p05_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_0p25.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,0.5,7,54.0,55.8,2.9,3.8,6.7,wpmia_len128_tau_0p05_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p05_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_0p5.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,0.75,7,56.2,58.2,1.9,8.7,19.2,wpmia_len128_tau_0p05_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p05_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_0p75.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.05,1.0,7,57.7,58.7,1.9,18.3,23.1,wpmia_len128_tau_0p05_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p05_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p05_gamma_1p0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,0,7,51.6,54.8,1.9,4.8,9.6,wpmia_len128_tau_0p1_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p1_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,0.25,7,55.1,60.1,2.9,2.9,8.7,wpmia_len128_tau_0p1_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_0p25.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,0.5,7,58.5,60.1,2.9,4.8,10.6,wpmia_len128_tau_0p1_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_0p5.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,0.75,7,60.6,60.6,4.8,8.7,19.2,wpmia_len128_tau_0p1_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_0p75.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.1,1.0,7,62.1,62.0,10.6,16.3,23.1,wpmia_len128_tau_0p1_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p1_gamma_1p0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0,7,54.9,57.7,2.9,4.8,14.4,wpmia_len128_tau_0p2_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.25,7,57.8,60.1,3.8,9.6,13.5,wpmia_len128_tau_0p2_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p25.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.5,7,62.4,63.9,6.7,10.6,14.4,wpmia_len128_tau_0p2_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p5.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,0.75,7,66.0,66.3,10.6,12.5,15.4,wpmia_len128_tau_0p2_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_0p75.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.2,1.0,7,67.4,64.9,11.5,15.4,20.2,wpmia_len128_tau_0p2_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p2_gamma_1p0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0,7,58.0,59.1,1.0,8.7,11.5,wpmia_len128_tau_0p5_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.25,7,60.6,61.5,1.0,12.5,18.3,wpmia_len128_tau_0p5_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p25.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.5,7,65.0,64.4,4.8,17.3,24.0,wpmia_len128_tau_0p5_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p5.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,0.75,7,69.5,67.8,5.8,21.2,24.0,wpmia_len128_tau_0p5_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_0p75.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.5,1.0,7,70.7,68.3,7.7,19.2,30.8,wpmia_len128_tau_0p5_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p5_gamma_1p0.log
